date,country_code,article,qid,pageviews,lang_code,instance_of,summary,category
2023-03-19,US,Eric_Musselman,Q3056361,59204,en,human,Eric Musselman American basketball coach basketball coach,current
2023-03-17,US,Pedro_Pascal,Q14752155,59149,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-14,US,Angela_Bassett,Q232120,59125,en,human,Angela Bassett American actress (born 1958) film actor,current
2023-03-11,US,Jenna_Ortega,Q21738166,58968,en,human,Jenna Ortega American actress (born 2002) film actor,current
2023-03-06,US,Bruce_Willis,Q2680,58948,en,human,Bruce Willis American actor (born 1955) television actor,current
2023-03-19,US,Albert_DeSalvo,Q1342909,58921,en,human,Albert DeSalvo American criminal and convicted rapist (1931–1973) prolific offender,historical
2023-03-14,US,Tony_Curtis,Q162389,58802,en,human,Tony Curtis American actor (1925–2010) film actor,historical
2023-03-31,US,Brooke_Shields,Q189400,58752,en,human,Brooke Shields American actress television actor,current
2023-03-21,US,Willis_Reed,Q380515,58640,en,human,Willis Reed American basketball player (1942–2023) basketball player,historical
2023-03-09,US,Chaim_Topol,Q319133,58236,en,human,Chaim Topol Israeli actor (1935–2023) actor,historical
2023-03-27,US,Jim_Larranaga,Q4025946,58055,en,human,Jim Larrañaga American basketball player and coach basketball coach,historical
2023-03-08,US,Ja_Morant,Q59656031,58036,en,human,Ja Morant American basketball player (born 1999) basketball player,current
2023-03-13,US,Guillermo_del_Toro,Q219124,57992,en,human,Guillermo del Toro Mexican filmmaker and author (born 1964) film director,current
2023-03-16,US,Jamie_Lee_Curtis,Q106997,57984,en,human,Jamie Lee Curtis American actress and author actor,current
2023-03-09,US,Chris_Rock,Q4109,57886,en,human,"Chris Rock American comedian, actor, screenwriter, producer, and director screenwriter",current
2023-03-31,US,Stormy_Daniels,Q233240,57841,en,human,Stormy Daniels American pornographic actress and director (born 1979) pornographic actor,current
2023-03-14,US,Jean_Todt,Q171998,57722,en,human,"Jean Todt former FIA President, UN SG's Special Envoy for Road Safety co-driver",historical
2023-03-03,US,Pedro_Pascal,Q14752155,57517,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-12,US,Chris_Rock,Q4109,57421,en,human,"Chris Rock American comedian, actor, screenwriter, producer, and director screenwriter",current
2023-03-19,US,Pedro_Pascal,Q14752155,57065,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-31,US,Kim_Mulkey,Q2475545,57001,en,human,Kim Mulkey American basketball player and coach basketball player,current
2023-03-07,US,Avril_Lavigne,Q30449,56982,en,human,Avril Lavigne Canadian singer and songwriter (born 1984) singer-songwriter,current
2023-03-25,US,Chabelo,Q5066005,56953,es,human,Chabelo Mexican actor actor,current
2023-03-03,US,Jon_Jones,Q285450,56941,en,human,Jon Jones American mixed martial arts fighter mixed martial arts fighter,current
2023-03-19,US,Sean_Miller,Q7441266,56756,en,human,Sean Miller American basketball coach basketball player,current
2023-03-22,US,Ernst_Röhm,Q58583,56743,en,human,"Ernst Röhm German Nazi politician, military officer and leader of the Sturmabteilung (1887-1934) politician",historical
2023-03-14,US,Lindsay_Lohan,Q44903,56642,en,human,Lindsay Lohan American actress and singer film actor,current
2023-03-27,US,Marie_Antoinette,Q47365,56471,en,human,Marie Antoinette last Queen of France prior to the French Revolution (1755–1793) aristocrat,historical
2023-03-10,US,Gene_Hackman,Q150943,56368,en,human,Gene Hackman American actor (1930–2025) film actor,historical
2023-03-06,US,David_Byrne,Q336640,56139,en,human,David Byrne Scottish-American musician (born 1952) film producer,current
2023-03-07,US,Lionel_Messi,Q615,56125,es,human,Lionel Messi Argentine association football player (born 1987) association football player,current
2023-03-04,US,Andrew_Tate,Q18637166,56122,en,human,"Andrew Tate American-British businessman, former kickboxer, dating coach and manosphere activist mixed martial arts fighter",current
2023-03-30,US,Anthony_Volpe,Q64358896,56026,en,human,Anthony Volpe American professional baseball player baseball player,current
2023-03-14,US,Jeff_Cohen_(actor),Q1137777,56013,en,human,Jeff Cohen American attorney and retired child actor (born 1974) actor,historical
2023-03-13,US,Randy_Arozarena,Q65972748,55978,en,human,Randy Arozarena Cuban-Mexican baseball player baseball player,historical
2023-03-18,US,Pedro_Pascal,Q14752155,55866,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-19,US,Leon_Edwards,Q19872938,55807,en,human,Leon Edwards English mixed martial arts (MMA) fighter mixed martial arts fighter,current
2023-03-28,US,Gwyneth_Paltrow,Q34460,55558,en,human,"Gwyneth Paltrow American actress, entrepreneur, writer and singer film actor",current
2023-03-29,US,Gwyneth_Paltrow,Q34460,55432,en,human,"Gwyneth Paltrow American actress, entrepreneur, writer and singer film actor",current
2023-03-10,US,Lauren_Boebert,Q96761544,55388,en,human,Lauren Boebert United States Representative from Colorado since 2021 restaurateur,current
2023-03-07,US,Bella_Ramsey,Q24891605,55302,en,human,Bella Ramsey British actor television actor,current
2023-03-04,US,Pedro_Pascal,Q14752155,55262,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-13,US,Eva_Longoria,Q163263,55231,en,human,Eva Longoria American actress and producer (born 1975) actor,current
2023-03-05,US,Sylvester_Stallone,Q40026,55196,en,human,Sylvester Stallone American actor and filmmaker (born 1946) film actor,current
2023-03-08,US,Pedro_Pascal,Q14752155,55152,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-01,US,David_Camm,Q5232112,55020,en,human,Wrongful conviction of David Camm former Indiana state trooper; legal cause celebre police officer,historical
2023-03-18,US,Spencer_Lee,Q50809067,54930,en,human,Spencer Lee American wrestler (born 1998) wrestler,current
2023-03-05,US,Pedro_Pascal,Q14752155,54897,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-22,US,Willis_Reed,Q380515,54896,en,human,Willis Reed American basketball player (1942–2023) basketball player,historical
2023-03-25,US,David_Koresh,Q431015,54377,en,human,David Koresh American religious sect leader of Branch Davidians (1959-1993) cult leader,historical
2023-03-14,US,Janet_Leigh,Q205314,54374,en,human,Janet Leigh American actress (1927–2004) character actor,historical
2023-03-12,US,Riley_Keough,Q254947,54285,en,human,Riley Keough American actress model,current
2023-03-02,US,Ja_Morant,Q59656031,54278,en,human,Ja Morant American basketball player (born 1999) basketball player,current
2023-03-13,US,Malala,Q32732,54169,en,human,Malala Yousafzai Pakistani children's education activist blogger,current
2023-03-21,US,Niall_Horan,Q775231,53893,en,human,Niall Horan Irish singer-songwriter singer,current
2023-03-25,US,Lance_Reddick,Q322056,53798,en,human,Lance Reddick American actor (1962–2023) television actor,current
2023-03-22,US,Gwyneth_Paltrow,Q34460,53755,en,human,"Gwyneth Paltrow American actress, entrepreneur, writer and singer film actor",current
2023-03-30,US,Donald_Trump,Q22686,53524,en,human,"Donald Trump president of the United States (2017–2021, 2025–present) business magnate",current
2023-03-22,US,Yu_Darvish,Q940215,53419,en,human,Yu Darvish Japanese professional baseball pitcher baseball player,current
2023-03-23,US,Matt_Robinson_(actor),Q1757958,53189,en,human,Matt Robinson American actor (1937-2002) actor,historical
2023-03-18,US,Brendan_Fraser,Q193555,53040,en,human,Brendan Fraser Canadian-American actor (born 1968) film actor,current
2023-03-15,US,Kelsey_Plum,Q20657581,52985,en,human,Kelsey Plum American basketball player (born 1994) basketball player,current
2023-03-01,US,Pedro_Pascal,Q14752155,52921,en,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-26,US,Caleb_Plant,Q41500289,52918,en,human,Caleb Plant American boxer boxer,current
2023-03-11,US,Riley_Keough,Q254947,52885,en,human,Riley Keough American actress model,current
2023-03-19,US,Brendan_Fraser,Q193555,52880,en,human,Brendan Fraser Canadian-American actor (born 1968) film actor,current
2023-03-26,US,Keanu_Reeves,Q43416,52549,en,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-26,US,David_Koresh,Q431015,52546,en,human,David Koresh American religious sect leader of Branch Davidians (1959-1993) cult leader,historical
2023-03-09,US,Satish_Kaushik,Q3121114,52479,en,human,Satish Kaushik Indian film actor and director film director,current
2023-03-26,US,Lance_Reddick,Q322056,52383,en,human,Lance Reddick American actor (1962–2023) television actor,current
2023-03-18,US,Penny_Hardaway,Q317209,52318,en,human,Penny Hardaway American basketball player and coach basketball player,historical
2023-03-19,US,Tom_Izzo,Q3992490,52218,en,human,Tom Izzo American basketball coach and former player basketball player,historical
2023-03-21,US,Shohei_Ohtani,Q4391858,52038,en,human,Shohei Ohtani Japanese professional baseball player baseball player,current
2023-03-15,US,Lindsay_Lohan,Q44903,52010,en,human,Lindsay Lohan American actress and singer film actor,current
2023-03-02,US,Lori_Lightfoot,Q56486914,51769,en,human,Lori Lightfoot Mayor of Chicago from 2019 to 2023 politician,current
2023-03-13,US,Merle_Oberon,Q230958,51651,en,human,Merle Oberon British actress (1911-1979) screenwriter,historical
2023-03-17,US,Mamie_Eisenhower,Q233686,51534,en,human,Mamie Eisenhower First Lady of the United States from 1953 to 1961 dancer,historical
2023-03-07,US,Chance_the_Rapper,Q12470060,51458,en,human,"Chance the Rapper American rapper, singer and record producer (born 1993) rapper",current
2023-03-30,US,Alexandra_Grant,Q4720650,51452,en,human,Alexandra Grant American artist (*1973) artist,current
2023-03-26,US,Gabriel_Basso,Q4025857,51449,en,human,Gabriel Basso American actor (born 1994) actor,current
2023-03-12,US,Jared_Fogle,Q6159960,51424,en,human,Jared Fogle American former Subway spokesperson spokesperson,historical
2023-03-05,US,Jonathan_Majors,Q31970512,51363,en,human,Jonathan Majors American actor (born 1989) film actor,current
2023-03-13,US,Cate_Blanchett,Q80966,51247,en,human,Cate Blanchett Australian actor and producer (born 1969) film producer,current
2023-03-14,US,Joe_Pepitone,Q6211766,51139,en,human,Joe Pepitone American baseball player (1940–2023) baseball player,historical
2023-03-23,US,David_Koresh,Q431015,50751,en,human,David Koresh American religious sect leader of Branch Davidians (1959-1993) cult leader,historical
2023-03-19,US,George_Washington,Q23,50475,en,human,George Washington Founding Father and first U.S. president (1789–1797) politician,historical
2023-03-29,US,Melissa_Joan_Hart,Q429777,50462,en,human,Melissa Joan Hart American actress television actor,current
2023-03-26,US,Chabelo,Q5066005,50387,en,human,Chabelo Mexican actor actor,current
2023-03-12,US,Shaka_Smart,Q7462536,49962,en,human,Shaka Smart American basketball coach basketball player,historical
2023-03-22,US,Dick_Van_Dyke,Q310295,49737,en,human,Dick Van Dyke American actor and comedian (born 1925) singer,current
2023-03-27,US,Gwyneth_Paltrow,Q34460,49321,en,human,"Gwyneth Paltrow American actress, entrepreneur, writer and singer film actor",current
2023-03-21,US,Boston_Strangler,Q2855440,48977,en,human,"Boston Strangler unidentified serial killer or killers, however convicted rapist Albert DeSalvo confessed to many of these murders, DNA evidence links him to the final victim serial killer",historical
2023-03-13,US,David_Byrne,Q336640,48923,en,human,David Byrne Scottish-American musician (born 1952) film producer,current
2023-03-19,US,Kamaru_Usman,Q21290332,48736,en,human,Kamaru Usman Nigerian-American mixed martial artist mixed martial arts fighter,current
2023-03-04,US,Maeve_Quinlan,Q433284,48671,en,human,Maeve Quinlan American actress actor,historical
2023-03-11,US,Zach_Edey,Q106817973,48651,en,human,Zach Edey Canadian basketball player (born 2002) basketball player,current
2023-03-12,US,Bud_Grant,Q970476,48601,en,human,Bud Grant American football player and head coach (1927–2023) basketball player,historical
2023-03-09,US,Jenna_Ortega,Q21738166,48589,en,human,Jenna Ortega American actress (born 2002) film actor,current
2023-03-19,US,Paul_Karason,Q108940120,48494,en,human,Paul Karason Blue-skinned sufferer of argyria ,historical
2023-03-13,US,Halle_Berry,Q1033016,48482,en,human,Halle Berry American actress (born 1966) television actor,current
2023-03-01,US,Patrick_Kane,Q335876,48463,en,human,Patrick Kane American ice hockey player ice hockey player,current
2023-03-04,US,Jonathan_Majors,Q31970512,48445,en,human,Jonathan Majors American actor (born 1989) film actor,current
2023-03-06,US,Troy_Baker,Q1147551,48397,en,human,Troy Baker American voice actor (born 1976) actor,current
2023-03-10,US,Grace_Van_Dien,Q50400184,48373,en,human,Grace Van Dien American actress actor,historical
2023-03-04,US,Heidi_Fleiss,Q271732,48193,en,human,Heidi Fleiss American madam (born 1965) actor,current
2023-03-05,US,Arthur_Jones_(American_football),Q2865173,48175,en,human,Arthur Jones American football player (born 1986) American football player,current
2023-03-27,US,Emily_Ratajkowski,Q5372335,48082,en,human,Emily Ratajkowski British and American model and actress actor,current
2023-03-27,US,Dave_Stewart_(musician_and_producer),Q325389,47978,en,human,"David A. Stewart English musician, songwriter and record producer (born 1952) composer",current
2023-03-06,US,Ronnie_Van_Zant,Q348571,47890,en,human,Ronnie Van Zant American singer (1948–1977) singer,historical
2023-03-12,US,Michelle_Yeoh,Q214289,47831,en,human,Michelle Yeoh Malaysian actress actor,current
2023-03-03,US,Sylvester_Stallone,Q40026,47742,en,human,Sylvester Stallone American actor and filmmaker (born 1946) film actor,current
2023-03-12,US,Austin_Butler,Q469954,47655,en,human,Austin Butler American actor (born 1991) actor,current
2023-03-05,US,Lake_Bell,Q241686,47459,en,human,"Lake Bell American actress, director and screenwriter (born 1979) actor",current
2023-03-06,US,Derek_Carr,Q5261870,47204,en,human,Derek Carr American football player (born 1991) American football player,current
2023-03-27,US,Keanu_Reeves,Q43416,47126,en,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-22,US,Bruce_Willis,Q2680,47051,en,human,Bruce Willis American actor (born 1955) television actor,current
2023-03-18,US,Lorenzen_Wright,Q2082646,47031,en,human,Lorenzen Wright American basketball player (1975–2010) basketball player,historical
